site,title,author,url
Project Gutenberg Canada,Ezra's Thanksgivin' out West,"Field, Eugene (1850-1895)",https://gutenberg.ca/ebooks/fielde-profit13-ezra/fielde-profit13-ezra-00-t.txt
Project Gutenberg Canada,Fables for the Nursery: Original and Select,"Traill, Catharine Parr (1802-1899)",https://gutenberg.ca/ebooks/traill-fables/traill-fables-00-t.txt
Project Gutenberg Canada,Fairies and Chimneys,"Fyleman, Rose Amy (1877-1957)",https://gutenberg.ca/ebooks/fyleman-chimneys/fyleman-chimneys-00-t.txt
Project Gutenberg Canada,Fairy Doors,"Sheard, Virna (ca. 1865-1943)",https://gutenberg.ca/ebooks/sheardv-fairydoors/sheardv-fairydoors-00-t.txt
Project Gutenberg Canada,Fairy Tales from the Swedish of Baron G. Djurklou,"Djurklou, Nils Gabriel, friherre (1829-1904)",https://gutenberg.ca/ebooks/djurklou-swedish/djurklou-swedish-00-t.txt
Project Gutenberg Canada,Faithful Stranger And Other Stories,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-faithful/kayesmith-faithful-00-t.txt
Project Gutenberg Canada,Famous Firesides of French Canada,"Alloway, Mary Wilson (1848-1919)",https://gutenberg.ca/ebooks/alloway-famous/alloway-famous-00-t.txt
Project Gutenberg Canada,Far Horizons,"Carman, Bliss [William Bliss] (1861-1929)",https://gutenberg.ca/ebooks/carman-farhorizons/carman-farhorizons-00-t.txt
Project Gutenberg Canada,Far-away Stories,"Locke, William J. [William John] (1863-1930)",https://gutenberg.ca/ebooks/lockewj-farawaystories/lockewj-farawaystories-00-t.txt
Project Gutenberg Canada,"Farewell, My Lovely","Chandler, Raymond Thornton (1888-1959)",https://gutenberg.ca/ebooks/chandlerr-farewellmylovely/chandlerr-farewellmylovely-00-t.txt
Project Gutenberg Canada,Farfui,Luciano Zuccoli (1868-1929),https://gutenberg.ca/ebooks/zuccoli-farfui/zuccoli-farfui-00-t.txt
Project Gutenberg Canada,Father Brown on Chesterton,"O'Connor, John (1870-1952)",https://gutenberg.ca/ebooks/oconnor-chesterton/oconnor-chesterton-00-t.txt
Project Gutenberg Canada,Father Morice,"O'Hagan, Thomas (1855-1939)",https://gutenberg.ca/ebooks/ohagant-fathermorice/ohagant-fathermorice-00-t.txt
Project Gutenberg Canada,Fear Cay,"Robeson, Kenneth [Dent, Lester Bernard (1904-1959)]",https://gutenberg.ca/ebooks/robesonr-fearcay/robesonr-fearcay-00-t.txt
Project Gutenberg Canada,Fido's Little Friend,"Field, Eugene (1850-1895)",https://gutenberg.ca/ebooks/fielde-profit15-fido/fielde-profit15-fido-00-t.txt
Project Gutenberg Canada,Fifty Candles,"Biggers, Earl Derr (1884-1933)",https://gutenberg.ca/ebooks/biggersed-fiftycandles/biggersed-fiftycandles-00-t.txt
Project Gutenberg Canada,Fifty Hitherto Unpublished Pen-and-Ink Sketches,"May, Phil [May, Philip William] (1864-1903)",https://gutenberg.ca/ebooks/may-fifty/may-fifty-00-t.txt
Project Gutenberg Canada,Fighting Stars,"Cody, Hiram Alfred (1872-1948)",https://gutenberg.ca/ebooks/codyha-fightingstars/codyha-fightingstars-00-t.txt
Project Gutenberg Canada,Finch's Fortune,"de la Roche, Mazo (1879-1961)",https://gutenberg.ca/ebooks/delarochem-finchsfortune/delarochem-finchsfortune-00-t.txt
Project Gutenberg Canada,Fire-Hunter,"Kjelgaard, James Arthur (1910-1959)",https://gutenberg.ca/ebooks/kjelgaardj-firehunter/kjelgaardj-firehunter-00-t.txt
Project Gutenberg Canada,First Childhood,"Gerald Tyrwhitt-Wilson, 14th Baron Berners (1883-1950)",https://gutenberg.ca/ebooks/berners-first/berners-first-00-t.txt
Project Gutenberg Canada,First Lensman,"Smith, Edward E. [Elmer] ""Doc"" (1890-1965)",https://gutenberg.ca/ebooks/smithee-firstlensman/smithee-firstlensman-00-t.txt
Project Gutenberg Canada,"First Russia, Then Tibet","Byron, Robert (1905-1941)",https://gutenberg.ca/ebooks/byronr-firstrussiathentibet/byronr-firstrussiathentibet-00-t.txt
Project Gutenberg Canada,"First Thoughts on the War (August, 1914)","Murray, George Gilbert Aimé (1866-1957)",https://gutenberg.ca/ebooks/murraygga-fwp01-firstthoughts/murraygga-fwp01-firstthoughts-00-t.txt
Project Gutenberg Canada,Five Silver Daughters,"Golding, Louis (1895-1958)",https://gutenberg.ca/ebooks/goldingl-fivesilverdaughters/goldingl-fivesilverdaughters-00-t.txt
Project Gutenberg Canada,"Flora Lyndsay; or, Passages in an Eventful Life.","Moodie, Susanna (1803-1885)",https://gutenberg.ca/ebooks/moodie-flora2/moodie-flora2-00-t.txt
Project Gutenberg Canada,"Flora Lyndsay; or, Passages in an Eventful Life.","Moodie, Susanna (1803-1885)",https://gutenberg.ca/ebooks/moodie-flora1/moodie-flora1-00-t.txt
Project Gutenberg Canada,Flowers for the Living. A Book of Short Stories.,"McClung, Nellie Letitia (1873-1951)",https://gutenberg.ca/ebooks/mcclung-flowers/mcclung-flowers-00-t.txt
Project Gutenberg Canada,Folk-Tales from Many Lands,"Fyleman, Rose Amy (1877-1957)",https://gutenberg.ca/ebooks/fyleman-folk/fyleman-folk-00-t.txt
Project Gutenberg Canada,Fool's Goal,"Bower, B. M. [Bower, Bertha Muzzy] (1871-1940)",https://gutenberg.ca/ebooks/bower-fools/bower-fools-00-t.txt
Project Gutenberg Canada,For Our Bureau. Being the Bureau Ballads contributed,"Beeman, Herbert (d. 1931)",https://gutenberg.ca/ebooks/beemanh-forourbureau/beemanh-forourbureau-00-t.txt
Project Gutenberg Canada,For Us. Meditations on the Seven Words from the Cross.,"Fleming, Archibald Lang (1883-1953)",https://gutenberg.ca/ebooks/flemingal-forus/flemingal-forus-00-t.txt
Project Gutenberg Canada,For Your Eyes Only.,"Fleming, Ian [Ian Lancaster] (1908-1964)",https://gutenberg.ca/ebooks/flemingi-foryoureyesonly/flemingi-foryoureyesonly-00-t.txt
Project Gutenberg Canada,Forbidden Area,"Frank, Pat [Frank, Harry Hart] (1907-1964)",https://gutenberg.ca/ebooks/frankp-forbiddenarea/frankp-forbiddenarea-00-t.txt
Project Gutenberg Canada,Forty Good-Night Tales,"Fyleman, Rose Amy (1877-1957)",https://gutenberg.ca/ebooks/fyleman-forty/fyleman-forty-00-t.txt
Project Gutenberg Canada,Forty Years of 'Spy',"Ward, Leslie (1851-1922)",https://gutenberg.ca/ebooks/wardl-fortyyearsofspy/wardl-fortyyearsofspy-00-t.txt
Project Gutenberg Canada,Forty Years of Song,"Albani, Emma (1847-1930)",https://gutenberg.ca/ebooks/albani-forty/albani-forty-00-t.txt
Project Gutenberg Canada,Foster's Skat Manual,"Foster, Robert Frederick (1853-1945)",https://gutenberg.ca/ebooks/fosterrf-skat/fosterrf-skat-00-t.txt
Project Gutenberg Canada,Four Ghost Stories,"Molesworth, Mary Louisa (1839-1921)",https://gutenberg.ca/ebooks/molesworth-ghost/molesworth-ghost-00-t.txt
Project Gutenberg Canada,France at War,"Maugham, W. Somerset [William Somerset] (1874-1965)",https://gutenberg.ca/ebooks/maughamws-franceatwar/maughamws-franceatwar-00-t.txt
Project Gutenberg Canada,Franciscan Adventures,"Lewis, Percy Wyndham (1882-1957)",https://gutenberg.ca/ebooks/lewisw-wild06-franciscanadventures/lewisw-wild06-franciscanadventures-00-t.txt
Project Gutenberg Canada,Friend to Man,"Kornbluth, Cyril M. (1924-1958)",https://gutenberg.ca/ebooks/kornbluthcm-friendtoman/kornbluthcm-friendtoman-00-t.txt
Project Gutenberg Canada,Friendship and Happiness,"Bennett, Enoch Arnold (1867-1931)",https://gutenberg.ca/ebooks/bennett-friendship/bennett-friendship-00-t.txt
Project Gutenberg Canada,From Gustible's Planet,"Smith, Cordwainer [Linebarger, Paul Myron Anthony]",https://gutenberg.ca/ebooks/smithcordwainer-fromgustiblesplanet/smithcordwainer-fromgustiblesplanet-00-t.txt
Project Gutenberg Canada,From Russia with Love,"Fleming, Ian [Ian Lancaster] (1908-1964)",https://gutenberg.ca/ebooks/flemingi-fromrussiawithlove/flemingi-fromrussiawithlove-00-t.txt
Project Gutenberg Canada,From a Balcony,"Courage, James Francis (1903-1963)",https://gutenberg.ca/ebooks/couragejf-fromabalcony/couragejf-fromabalcony-00-t.txt
Project Gutenberg Canada,Fruit Ranching in British Columbia,"Bealby, John Thomas (1858-1943/1944)",https://gutenberg.ca/ebooks/bealbyjt-fruitranchinginbc/bealbyjt-fruitranchinginbc-00-t.txt
Project Gutenberg Canada,Frühling in der Schweiz.,"Huch, Ricarda [Ricarda Octavia] (1864-1947)",https://gutenberg.ca/ebooks/huchr-fruehlinginderschweiz/huchr-fruehlinginderschweiz-00-t.txt
Project Gutenberg Canada,Further Fables for Our Time,"Thurber, James Grover (1894-1961)",https://gutenberg.ca/ebooks/thurberj-furtherfablesforourtime/thurberj-furtherfablesforourtime-00-t.txt
Project Gutenberg Canada,"Gabriel Samara, Peacemaker","Oppenheim, Edward Phillips (1866-1946)",https://gutenberg.ca/ebooks/oppenheimep-gabrielsamara/oppenheimep-gabrielsamara-00-t.txt
Project Gutenberg Canada,Galactic Patrol,"Smith, Edward E. [Elmer] ""Doc"" (1890-1965)",https://gutenberg.ca/ebooks/smithee-galacticpatrol/smithee-galacticpatrol-00-t.txt
Project Gutenberg Canada,Gay Life,"Delafield, E. M.",https://gutenberg.ca/ebooks/delafieldem-gaylife/delafieldem-gaylife-00-t.txt
Project Gutenberg Canada,Gemeinschaft und Persönlichkeit,"Einstein, Albert (1879-1955)",https://gutenberg.ca/ebooks/einstein-gemeinschaft/einstein-gemeinschaft-00-t.txt
Project Gutenberg Canada,Gems from George Eliot,"Eliot, George [Evans, Mary Anne] (1819-1880)",https://gutenberg.ca/ebooks/eliotg-gemsfromgeorgeeliot/eliotg-gemsfromgeorgeeliot-00-t.txt
Project Gutenberg Canada,General Impressions,"Delafield, E. M.",https://gutenberg.ca/ebooks/delafieldem-generalimpressions/delafieldem-generalimpressions-00-t.txt
Project Gutenberg Canada,Generals Die in Bed,"Harrison, Charles Yale (1898-1954)",https://gutenberg.ca/ebooks/harrisoncy-generalsdieinbed/harrisoncy-generalsdieinbed-00-t.txt
Project Gutenberg Canada,"George Leatrim; or, The Mother's Test","Moodie, Susanna (1803-1885)",https://gutenberg.ca/ebooks/moodie-leatrim/moodie-leatrim-00-t.txt
Project Gutenberg Canada,Ghost Stories,"Arlen, Michael (1895-1956)",https://gutenberg.ca/ebooks/arlenm-ghoststories/arlenm-ghoststories-00-t.txt
Project Gutenberg Canada,Ghosts and Family Legends.,"Crowe, Catherine Ann (1790-1872)",https://gutenberg.ca/ebooks/crowec-ghostsandfamilylegends/crowec-ghostsandfamilylegends-00-t.txt
Project Gutenberg Canada,Gideon Planish,"Lewis, Sinclair [Harry Sinclair] (1885-1951)",https://gutenberg.ca/ebooks/lewiss-gideonplanish/lewiss-gideonplanish-00-t.txt
Project Gutenberg Canada,Gipsy Waggon. The Story of a Ploughman's Progress.,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-gipsy/kayesmith-gipsy-00-t.txt
Project Gutenberg Canada,Glamour,"Benét, Stephen Vincent (1898-1943)",https://gutenberg.ca/ebooks/benetsv-thirteen10-glamour/benetsv-thirteen10-glamour-00-t.txt
Project Gutenberg Canada,Gleams of Sunshine: optimistic poems,Joseph Horatio Chant (1837-1928),https://gutenberg.ca/ebooks/chant-gleams/chant-gleams-00-t.txt
Project Gutenberg Canada,Gleanings from the Wreckage,"Freeman, R. Austin [Richard Austin] (1862-1943)",https://gutenberg.ca/ebooks/freemanra-fc21gleaningsfromthewreckage/freemanra-fc21gleaningsfromthewreckage-00-t.txt
Project Gutenberg Canada,Gloria in Profundis,"Chesterton, Gilbert Keith (1874-1936)",https://gutenberg.ca/ebooks/chesterton-gloria/chesterton-gloria-00-t.txt
Project Gutenberg Canada,God Save the King,"Howard, Brian [Brian Christian de Claiborne] (1905-1958)",https://gutenberg.ca/ebooks/howardb-king/howardb-king-00-t.txt
Project Gutenberg Canada,Goethe in Wetzlar. 1772.,"Herbst, Friedrich Ludwig Wilhelm (1825-1882)",https://gutenberg.ca/ebooks/herbst-wetzlar/herbst-wetzlar-00-t.txt
Project Gutenberg Canada,Goldfinger,"Fleming, Ian [Ian Lancaster] (1908-1964)",https://gutenberg.ca/ebooks/flemingi-goldfinger/flemingi-goldfinger-00-t.txt
Project Gutenberg Canada,Gomez,"Kornbluth, Cyril M. (1924-1958)",https://gutenberg.ca/ebooks/kornbluthcm-gomez/kornbluthcm-gomez-00-t.txt
Project Gutenberg Canada,Good Evans! Being Further Adventures of Educated Evans.,"Wallace, Richard Horatio Edgar (1875-1932)",https://gutenberg.ca/ebooks/wallacee-goodevans/wallacee-goodevans-00-t.txt
Project Gutenberg Canada,"Good Gestes. Stories of Beau Geste, his Brothers, and","Wren, Percival Christopher (1885-1941)",https://gutenberg.ca/ebooks/wrenpc-goodgestes/wrenpc-goodgestes-00-t.txt
Project Gutenberg Canada,"Good-bye, Mr. Chips","Hilton, James (1900-1954)",https://gutenberg.ca/ebooks/hiltonj-goodbyemrchips/hiltonj-goodbyemrchips-00-t.txt
Project Gutenberg Canada,"Goodbye, Stranger","Benson, Stella (1892-1933)",https://gutenberg.ca/ebooks/benson-goodbye/benson-goodbye-00-t.txt
Project Gutenberg Canada,Gordon of the Lost Lagoon.,"Watson, Robert (1882-1948)",https://gutenberg.ca/ebooks/watsonr-gordonlostlagoon/watsonr-gordonlostlagoon-00-t.txt
Project Gutenberg Canada,"Graham's Magazine, Vol. XXXII, No. 3 (March 1848)","Annan, Mrs. A. M. F.",https://gutenberg.ca/ebooks/grahams-32.3/grahams-32.3-00-t.txt
Project Gutenberg Canada,Grain,"Stead, Robert James Campbell (1880-1959)",https://gutenberg.ca/ebooks/steadrjc-grain/steadrjc-grain-00-t.txt
Project Gutenberg Canada,Grand Canyon,"Sackville-West, Vita [Victoria Mary] (1892-1962)",https://gutenberg.ca/ebooks/sackvillewestv-grandcanyon/sackvillewestv-grandcanyon-00-t.txt
Project Gutenberg Canada,Gray Lensman,"Smith, Edward E. [Elmer] ""Doc"" (1890-1965)",https://gutenberg.ca/ebooks/smithee-graylensman/smithee-graylensman-00-t.txt
Project Gutenberg Canada,Green Apple Harvest,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-greenapple/kayesmith-greenapple-00-t.txt
Project Gutenberg Canada,Green Hazard,"Coles, Manning [pseudonym of",https://gutenberg.ca/ebooks/colesm-greenhazard/colesm-greenhazard-00-t.txt
Project Gutenberg Canada,Green Hills of Africa,"Hemingway, Ernest (1899-1961)",https://gutenberg.ca/ebooks/hemingwaye-greenhillsofafrica/hemingwaye-greenhillsofafrica-00-t.txt
Project Gutenberg Canada,Growth of a Man,"de la Roche, Mazo (1879-1961)",https://gutenberg.ca/ebooks/delarochem-growthofaman/delarochem-growthofaman-00-t.txt
Project Gutenberg Canada,Guerrilla,"Lord Dunsany [Edward John Moreton Drax Plunkett,",https://gutenberg.ca/ebooks/dunsany-guerrilla/dunsany-guerrilla-00-t.txt
Project Gutenberg Canada,Gwen's Canyon,"Connor, Ralph [Gordon, Charles William] (1860-1937)",https://gutenberg.ca/ebooks/connor-gwenscanyon/connor-gwenscanyon-00-t.txt
Project Gutenberg Canada,Hail and Farewell,"Moore, George Augustus (1852-1933)",https://gutenberg.ca/ebooks/moorega-hail/moorega-hail-00-t.txt
Project Gutenberg Canada,Half Hours,"Barrie, James Matthew (1860-1937)",https://gutenberg.ca/ebooks/barrie-half/barrie-half-00-t.txt
Project Gutenberg Canada,Half Magic,"Eager, Edward [Edward McMaken] (1911-1964)",https://gutenberg.ca/ebooks/eagere-halfmagic/eagere-halfmagic-00-t.txt
Project Gutenberg Canada,Half a Sovereign. An Improbable Romance.,"Hay, Ian [Beith, John Hay] (1876-1952)",https://gutenberg.ca/ebooks/hayi-halfasovereign/hayi-halfasovereign-00-t.txt
Project Gutenberg Canada,Half an Hour,"Barrie, James Matthew (1860-1937)",https://gutenberg.ca/ebooks/barriejm-halfanhour/barriejm-halfanhour-00-t.txt
Project Gutenberg Canada,"Hand-Book of Practical Cookery,","Blot, Pierre (1818-1874)",https://gutenberg.ca/ebooks/blotp-practicalcookery/blotp-practicalcookery-00-t.txt
Project Gutenberg Canada,Hands Up!,"Niven, Frederick John (1878-1944)",https://gutenberg.ca/ebooks/niven-handsup/niven-handsup-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-shepherdess/andersen-shepherdess-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-oldoak/andersen-oldoak-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-whattheold/andersen-whattheold-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- Anne Lisbeth,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-lisbeth/andersen-lisbeth-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- Chicken Greta's Family,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-greta/andersen-greta-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- In the Duck-Yard,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-duck/andersen-duck-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- It's Perfectly Certain,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-perfectly/andersen-perfectly-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- Little Claus,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-claus/andersen-claus-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- Something,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-something/andersen-something-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- Soup from a Sausage-Peg,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-soup/andersen-soup-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Beetle,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-beetle/andersen-beetle-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Bell,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-bell/andersen-bell-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Darning Needle,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-darning/andersen-darning-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Dauntless,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-tinsoldier/andersen-tinsoldier-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Eleven Wild Swans,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-eleven/andersen-eleven-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Elf Hill,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-elfhill/andersen-elfhill-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Elf of the Rose,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-elf/andersen-elf-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Emperor's,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-emperor/andersen-emperor-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Fir Tree,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-fir/andersen-fir-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Flying Trunk,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-flying/andersen-flying-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Garden of Eden,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-eden/andersen-eden-00-t.txt
Project Gutenberg Canada,Hans Andersen Forty-Two Stories -- The Girl who Trod,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-girlwhotrod/andersen-girlwhotrod-00-t.txt
